"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"Y6FD3H36","book","1760","","Germania Seraphico-Observans seu Provinciæ Fratrum Minorum strictioris Observantiæ, in Germania sitæ, juxta domicilia eorundem Fratrum, nec non monasteria Clarissarum, Tertii Ordinis, Annuntiatarum & Conceptionistarum, tam ea, quæ stant sub Superiore, a toto Ordine distincto","","","","","","","1760","2019-02-13 17:27:44","2020-01-28 13:51:27","","","1 Kt., Kupferst","","","","","","","","","","Matthæus Seutter","Augsburg","","","","","","","","","<p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Windrose oben Mitte rechts. - Titelkartusche geschmückt mit umfangr. bildl. Darstell. links unten. - Maßstab oben Mitte. - Erläuterungs- u. Erklärungskartusche links oben. - mit 3 Nebenkt. rechts Mitte oben u. rechts Mitte unten. - Zeichner unten links u. Stecher unten rechts unter Kartenrahmen</p>; <p>Windrose oben Mitte rechts. - Titelkartusche geschmückt mit umfangr. bildl. Darstell. links unten. - Maßstab oben Mitte. - Erläuterungs- u. Erklärungskartusche links oben. - mit 3 Nebenkt. rechts Mitte oben u. rechts Mitte unten. - Zeichner unten links u. Stecher unten rechts unter Kartenrahmen</p>; <p>Windrose oben Mitte rechts. - Titelkartusche geschmückt mit umfangr. bildl. Darstell. links unten. - Maßstab oben Mitte. - Erläuterungs- u. Erklärungskartusche links oben. - mit 3 Nebenkt. rechts Mitte oben u. rechts Mitte unten. - Zeichner unten links u. Stecher unten rechts unter Kartenrahmen</p>; <p>Windrose oben Mitte rechts. - Titelkartusche geschmückt mit umfangr. bildl. Darstell. links unten. - Maßstab oben Mitte. - Erläuterungs- u. Erklärungskartusche links oben. - mit 3 Nebenkt. rechts Mitte oben u. rechts Mitte unten. - Zeichner unten links u. Stecher unten rechts unter Kartenrahmen</p>","","","Holy Roman Empire; Maps","","Seutter, Matthæus; Seutter, Albrecht Carl; Lotter, Tobias Conrad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7X4LHUJZ","book","1759","","Mappa Geographica summo labore, accurate et novissime exarata exhibens Circulos aliquot Germaniæ præsertim illos ubi bellum nunc Geritur","","","","","","","1759","2019-02-13 17:27:24","2020-01-28 13:51:27","","","1 Kt. auf 4 Bl","","","","","","","","","","Lotter","Aug. Vindel.","","","","","","","","","<p>Titelkartusche</p>; <p>Titelkartusche</p>","","","Holy Roman Empire; Maps","","Lotter, Tobias Conrad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BA2X7F2P","book","1752","","Imperii Romano-Germanici In Suos Status Et Circulos Divisi Tabula Generalis ; cum Privil. S. C. M.","","","","","","","1752","2019-02-13 17:27:24","2020-01-28 13:51:27","","","1 Kt., Kupferst","","","","","","","","","","Ioh. Bapt. Homanno","Norimbergæ","","","","","","","","","<p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Parallelt.: Allemagne, distinguee en ses Cercles &amp; subdivisee en ses Etats ; avec Priv. Imper. / contenanz son Etendue presente, rectisiee &amp; methodiquement enluminee ssuivant les Elements de Geographie de Mr. Schatz</p>; <p>Parallelt.: Allemagne, distinguee en ses Cercles &amp; subdivisee en ses Etats ; avec Priv. Imper. / contenanz son Etendue presente, rectisiee &amp; methodiquement enluminee ssuivant les Elements de Geographie de Mr. Schatz</p>; <p>Parallelt.:Lʹ Allemagne, distinguee en ses Cercles &amp; subdivisee en ses Etats ; avec Privilege Imperial / contenanz son Etendue presente, rectisiee &amp; methodiquement enluminee ssuivant les Elements de Geographie de Mr. Schatz A. 1741</p>; <p>Parallelt.:Lʹ Allemagne, distinguee en ses Cercles &amp; subdivisee en ses Etats ; avec Privilege Imperial / contenanz son Etendue presente, rectisiee &amp; methodiquement enluminee ssuivant les Elements de Geographie de Mr. Schatz A. 1741</p>; <p>Titelkartusche geschmü. mit 1 Wappen u. allegor. Darstellungen links oben. - Maßstab rechts oben. - Erläuterungen unter Kartenrahmen. - Parallelt. als Kopftitel. - Privileg in Titelkartusche u. im Parallelt. - mit weiterer Kartusche mit allegor. Darstellungen unten links</p>; <p>Titelkartusche geschmü. mit 1 Wappen u. allegor. Darstellungen links oben. - Maßstab rechts oben. - Erläuterungen unter Kartenrahmen. - Parallelt. als Kopftitel. - Privileg in Titelkartusche u. im Parallelt. - mit weiterer Kartusche mit allegor. Darstellungen unten links</p>; <p>Titelkartusche geschmü. mit 1 Wappen u. allegor. Darstellungen links oben. - Maßstab rechts oben. - Parallelt. als Kopftitel. - Privilege in Titelkartusche u. im Parallelt</p>; <p>Titelkartusche geschmü. mit 1 Wappen u. allegor. Darstellungen links oben. - Maßstab rechts oben. - Parallelt. als Kopftitel. - Privilege in Titelkartusche u. im Parallelt</p>","","","Holy Roman Empire; Maps","","Homann, Johann Baptist; Schatz, Johann Jacob","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RZNBTWNG","book","1752","","Charte welche das Deutsche Reich nach seinen Kreisen und Staaten vorstellet","","","","","","","1752","2019-02-13 17:27:24","2019-02-13 17:29:45","","","1 Kt., Kupferst","","","","","","","","","","Homænnische Erben","Nürnberg","","","","","","","","","<p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Intermediärsprache: Latein</p>; <p>Intermediärsprache: Latein</p>; <p>Parallelt.:Lʹ Allemagne, distinguee en ses Cercles &amp; subdivisee en ses Etats / contenant son Etendue presente rectisiee &amp; methodiquement enluminee suivant les Elements de Geographie de Mr. Schatz</p>; <p>Parallelt.:Lʹ Allemagne, distinguee en ses Cercles &amp; subdivisee en ses Etats / contenant son Etendue presente rectisiee &amp; methodiquement enluminee suivant les Elements de Geographie de Mr. Schatz</p>; <p>Titelkartusche geschmü. mit 1 Wappen u. 2 Putten links oben. - Maßstab rechts oben. - Erläuterungen unter Kartenrahmen. - Parallelt. als Kopftitel</p>; <p>Titelkartusche geschmü. mit 1 Wappen u. 2 Putten links oben. - Maßstab rechts oben. - Erläuterungen unter Kartenrahmen. - Parallelt. als Kopftitel</p>","","","","","Homann, Johann Baptist; Schatz, Johann Jacob","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ABP2ZINK","book","1750","","Societas Iesu Germana sive Assistentia Germaniae, Quæ complectitur X. Provincias, scil. Angliam, Austriam, Boemiam, Flandro, et Gallo-Belgium, Germania sup. Lithuaniam, Poloniam, Rhen. Infer. et Superiorem earumque Collec. Semin. Resident. et Mission. ...","","","","","","","1750","2019-02-13 17:27:25","2020-01-28 13:51:27","","","1 Kt., Kupferst","","","","","","","","","","Matthaeus Seutter","Augsburg","","","","","","","","","<p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>NNO oben. - Windrose unten rechts. - Titelkartusche oben links. - Erklärungs- u. Maßstabskartusche unten linls. - Erläuterungskartuschen links Mitte u. links Mitte unten (statist. Angaben). - mit 1 Nebenkt. Mitte oben:Germanum Illuminat Orbem. - Kartusche mit den 1725 nach Kirchenprov. geordn. Mitgliederzahlen der Jesuiten. - Stecher unten rechts über Kartenrahmen. - oben Mitte links mit Schiffsvignette:Impeditæ Sanctus</p>; <p>NNO oben. - Windrose unten rechts. - Titelkartusche oben links. - Erklärungs- u. Maßstabskartusche unten linls. - Erläuterungskartuschen links Mitte u. links Mitte unten (statist. Angaben). - mit 1 Nebenkt. Mitte oben:Germanum Illuminat Orbem. - Kartusche mit den 1725 nach Kirchenprov. geordn. Mitgliederzahlen der Jesuiten. - Stecher unten rechts über Kartenrahmen. - oben Mitte links mit Schiffsvignette:Impeditæ Sanctus</p>","","","Holy Roman Empire; Maps","","Seutter, Matthaeus; Seutter, Georg Matthæus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L9ZF2UYH","book","1750","","Germania Augustiniana Exhibens Provincias Ord. Fr. Fr. Eremit. S. Augustini una cum Monasterijs et Residentis as Aßistentiam Generalem utriusque Germaniæ. Bohemiæ, Moraviæ, Poloniæ, Hungariæ, et Hyberniæ, pertinentibus ...","","","","","","","1750","2019-02-13 17:27:25","2020-01-28 13:51:27","","","1 Kt., Kupferst","","","","","","","","","","Matthæus Seutter","Augustae Vindel.","","","","","","","","","<p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Windrose links Mitte. - Titelkartusche mit Wappen oben links. - Erläuterungs- u. Maßstabskartusche oben rechts. - Kartusche mit statist. Erläuterungen links unten. - Stecher unten rechts über Kartenrahmen</p>; <p>Windrose links Mitte. - Titelkartusche mit Wappen oben links. - Erläuterungs- u. Maßstabskartusche oben rechts. - Kartusche mit statist. Erläuterungen links unten. - Stecher unten rechts über Kartenrahmen</p>","","","Holy Roman Empire; Maps","","Seutter, Matthæus; Seutter, Georg Matthæus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WEUGBAV5","book","1750","","Germaniae Atqve IN Ea Locorvm Principaliorvm Mappa Critica ex latitudinum obseruationibus, quas hactenus colligere licuit, omnibus, mappis specialibus compluribus, itinerariis antiquis Antonini, Augustano et Hierosolymitano","","","","","","","1750","2019-02-13 17:27:25","2020-01-28 13:51:27","","","1 Kt., Kupferst","","","","","","","","","","Homannianus Heredes","Noribergae","","","","","","","","","<p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Intermediärsprache: Französisch</p>; <p>Intermediärsprache: Französisch</p>; <p>Intermediärsprache: Französisch</p>; <p>Intermediärsprache: Französisch</p>; <p>Nullmeridian:Ferro. - Titelkartusche geschmückt unten links. - Maßstab u. Farberklärung links oben. - Parallelt. als Kopft. - ohne Geländedarstell. - Erscheinungsvermerk unten links unter Kartenrahmen</p>; <p>Nullmeridian:Ferro. - Titelkartusche geschmückt unten links. - Maßstab u. Farberklärung links oben. - Parallelt. als Kopft. - ohne Geländedarstell. - Erscheinungsvermerk unten links unter Kartenrahmen</p>; <p>Nullmeridian:Ferro. - Titelkartusche geschmückt unten links. - Maßstab u. Farberklärung links oben. - Parallelt. als Kopft. - ohne Geländedarstell. - Erscheinungsvermerk unten links unter Kartenrahmen</p>; <p>Nullmeridian:Ferro. - Titelkartusche geschmückt unten links. - Maßstab u. Farberklärung links oben. - Parallelt. als Kopft. - ohne Geländedarstell. - Erscheinungsvermerk unten links unter Kartenrahmen</p>; <p>Parallelt.:Carte Critiqve De L&apos; Allemagne, faite suivant un nouvaeu Dessein appuje&apos; des monumens authentiques du tems ancien et nouveau, avec une comparaisom de celui M.r de l&apos; Isle et de Homann</p>; <p>Parallelt.:Carte Critiqve De L&apos; Allemagne, faite suivant un nouvaeu Dessein appuje&apos; des monumens authentiques du tems ancien et nouveau, avec une comparaisom de celui M.r de l&apos; Isle et de Homann</p>; <p>Parallelt.:Carte Critiqve De L&apos; Allemagne, faite suivant un nouvaeu Dessein appuje&apos; des monumens authentiques du tems ancien et nouveau, avec une comparaisom de celui M.r de l&apos; Isle et de Homann</p>; <p>Parallelt.:Carte Critiqve De L&apos; Allemagne, faite suivant un nouvaeu Dessein appuje&apos; des monumens authentiques du tems ancien et nouveau, avec une comparaisom de celui M.r de l&apos; Isle et de Homann</p>","","","Holy Roman Empire; Maps","","Mayer, Tobias","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BMYLJLJJ","book","1743","","Europa : Secundum legitimas Projectioni. Stereographicæ regulas et juxta recentissimas observationes æque ac relationes : dessinée Suivant les Regles le plus precises du̕ne nouvelle Projection Stereographique tireedes Observations et des Relations les plus modernes et appuyee en divers endroits par des Monumens antiques ; avec Privil. Imperial","","","","","","","1743","2019-02-13 17:27:26","2020-01-28 13:51:27","","","1 Kt.","","","","","","","","","","Homannsche Erben","[Nürnberg]","","","","","","","","","<p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Maßstab in graph. Form (Milliaria Germanic. commun., Leucæ Gallicæ majores item Marinae). - Nullmeridian: Ferro</p>; <p>Maßstab in graph. Form (Milliaria Germanic. commun., Leucæ Gallicæ majores item Marinae). - Nullmeridian: Ferro</p>; <p>Parallelt. als Kopft. - Titelkartusche oben links, Maßstabsleisten unten rechts</p>; <p>Parallelt. als Kopft. - Titelkartusche oben links, Maßstabsleisten unten rechts</p>; <p>Vorlageform des Erscheinungsvermerks: edita Curis Homannianorum Heredum A MDCCXXXXIII</p>; <p>Vorlageform des Erscheinungsvermerks: edita Curis Homannianorum Heredum A MDCCXXXXIII</p>","","","Holy Roman Empire; Maps","","Hase, Johann Matthias","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WA9YZDJF","book","1743","","Europa : Secundum legitimas Projectioni. Stereographicæ regulas et juxta recentissimas observationes æque ac relationes : dessinée Suivant les Regles le plus precises d&rsquo;une nouvelle Projection Stereographique tireedes Observations et des Relations les plus modernes et appuyee en divers endroits par des Monumens antiques ; avec Privil. Imperial","","","","","","","1743","2019-02-13 17:27:26","2020-01-28 13:51:27","","","1 Kt.","","","","","","","","","","Homannsche Erben","[Nürnberg]","","","","","","","","","<p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Maßstab in graph. Form (Milliaria Germanic. commun., Leucæ Gallicæ majores item Marinae). - Nullmeridian: Ferro</p>; <p>Maßstab in graph. Form (Milliaria Germanic. commun., Leucæ Gallicæ majores item Marinae). - Nullmeridian: Ferro</p>; <p>Parallelt. als Kopft. - Titelkartusche oben links, Maßstabsleisten unten rechts</p>; <p>Parallelt. als Kopft. - Titelkartusche oben links, Maßstabsleisten unten rechts</p>; <p>TIFF, 400 dpi, Farbe; Digitalisierungsvorgabe: Primärausgabe</p>; <p>TIFF, 400 dpi, Farbe; Digitalisierungsvorgabe: Primärausgabe</p>; <p>Universitätsbibliothek Greifswald</p>; <p>Universitätsbibliothek Greifswald</p>; <p>Vorlageform des Erscheinungsvermerks: edita Curis Homannianorum Heredum A MDCCXXXXIII</p>; <p>Vorlageform des Erscheinungsvermerks: edita Curis Homannianorum Heredum A MDCCXXXXIII</p>","","","Holy Roman Empire; Maps","","Hase, Johann Matthias","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MX357J7S","book","1741","","Germania Ecclesiastica seu Imperium Romano-Germanicum in suas tam seculares quam Ecclesiasticas ditiones concinnis coloribus peculiariter distinctum ; Cum Privilegio","","","","","","","1741","2019-02-13 17:27:26","2020-01-28 13:51:27","","","1 Kt., Kupferst","","","","","","","","","","Homænische Erben","Norimbergæ","","","","","","","","","<p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Parallelt.: Lʹ Allemagne, distinguee en ses Cercles &amp; subdivisee en ses Etats ; avec Privilege Imperial / contenant son Etendue presente, rectisee &amp; methodiquement enluminee suivant les Elements de Geographie de Mr. Schatz A. 1741</p>; <p>Parallelt.: Lʹ Allemagne, distinguee en ses Cercles &amp; subdivisee en ses Etats ; avec Privilege Imperial / contenant son Etendue presente, rectisee &amp; methodiquement enluminee suivant les Elements de Geographie de Mr. Schatz A. 1741</p>; <p>Titelkartusche geschmü. mit 1 Wappen u. allegor. Darstellungen links oben. - Titelkartusche überklebt Orginaltitel: Imperium Romano-Germanicum. - Maßstab oben rechts. - Erläuterungen unter Kartenrahmen</p>; <p>Titelkartusche geschmü. mit 1 Wappen u. allegor. Darstellungen links oben. - Titelkartusche überklebt Orginaltitel: Imperium Romano-Germanicum. - Maßstab oben rechts. - Erläuterungen unter Kartenrahmen</p>","","","Holy Roman Empire; Maps","","Schatz, Johann Jacob","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E9J4E6Y9","book","1741","","Imperii Romano-Germanici In Suos Status Et Circulos Divisi Tabula Generalis","","","","","","","1741","2019-02-13 17:27:26","2020-01-28 13:51:27","","","1 Kt., Kupferst","","","","","","","","","","Ioh. Bapt. Homanno","Norimbergæ","","","","","","","","","<p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Parallelt.: Lʹ Allemagne, distinguee en ses Cercles &amp; subdivisee en ses Etats ; avec Privilege Imperial. / contenant son Etendue presente rectisiee &amp; methodiquement enluminee suivant les Elements de Geographie de Mr. Schatz</p>; <p>Parallelt.: Lʹ Allemagne, distinguee en ses Cercles &amp; subdivisee en ses Etats ; avec Privilege Imperial. / contenant son Etendue presente rectisiee &amp; methodiquement enluminee suivant les Elements de Geographie de Mr. Schatz</p>; <p>Titelkartusche geschmü. mit 1 Wappen u. allegor. Darstellungen links oben. - Maßstab rechts oben. - Erläuterungen unter Kartenrahmen. - Parallelt. als Kopftitel. - Privileg im Parallelt</p>; <p>Titelkartusche geschmü. mit 1 Wappen u. allegor. Darstellungen links oben. - Maßstab rechts oben. - Erläuterungen unter Kartenrahmen. - Parallelt. als Kopftitel. - Privileg im Parallelt</p>","","","Holy Roman Empire; Maps","","Homann, Johann Baptist; Schatz, Johann Jacob","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6Y4UQTRU","book","1739","","Carte d'Europe : Dressée pour l'Usage du Roy sur les Itineraires anciens et modernes et sur les Routiers de mer assujetis aux observations astronomics","","","","","","","1739","2019-02-13 17:27:26","2019-02-13 17:29:37","","","1 Kt.","","","","","","","","","","Cóvens et Mortier","Amsterdam","","","","","","","","","<p>Autopsie nach Ex. der UB Greifswald</p>; <p>Autopsie nach Ex. der UB Greifswald</p>; <p>Autopsie nach Ex. der UB Greifswald</p>; <p>Autopsie nach Ex. der UB Greifswald</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Parallelt. als Kopft. - Titelkartusche oben links. - Nullmeridian: Ferro</p>; <p>Parallelt. als Kopft. - Titelkartusche oben links. - Nullmeridian: Ferro</p>; <p>Parallelt. als Kopft. - Titelkartusche oben links. - Nullmeridian: Ferro</p>; <p>Parallelt. als Kopft. - Titelkartusche oben links. - Nullmeridian: Ferro</p>; <p>TIFF, 400 dpi, Farbe; Digitalisierungsvorgabe: Primärausgabe</p>; <p>TIFF, 400 dpi, Farbe; Digitalisierungsvorgabe: Primärausgabe</p>; <p>Universitätsbibliothek Greifswald</p>; <p>Universitätsbibliothek Greifswald</p>; <p>Vorlageform des Erscheinungsvermerks: À Amsterdam Chez J. Cóvens et C. Mortier 1739.</p>; <p>Vorlageform des Erscheinungsvermerks: À Amsterdam Chez J. Cóvens et C. Mortier 1739.</p>; <p>Vorlageform des Erscheinungsvermerks: À Amsterdam Chez J. Cóvens et C. Mortier 1739.</p>; <p>Vorlageform des Erscheinungsvermerks: À Amsterdam Chez J. Cóvens et C. Mortier 1739.</p>","","","","","L'Isle, Guillaume de; Condet, I.; Cóvens, Jean; Mortier, Corneille","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A8TNJIHR","book","1732","","Germania Benedictina qvae in illa sunt Monasteria Ord. S. Benedicti monstrans; Cum Privil. Caes.","","","","","","","1732","2019-02-13 17:27:27","2020-01-28 13:51:11","","","1 Kt., Kupferst","","","","","","","","","","Homannianus Heredes","Noribergae","","","","","","","","","<p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Titelkartusche geschmückt mit 1 Putte unten rechts. - Erklärungskartusche geschmückt mit Kreuz u. 1 Putte links oben . - bildl. allegor. Darstell. u. Spruch des heil. Gregor links unten. - Band mit Bibelzitaten geschmückt mit 2 Putten oben Mitte. - bildl. Darstell. oben Mitte rechts. - mit 1 Nebenkt. oben rechts:Appendix MonasteriorumOrd. S. Bened. quae extant in Polonia et Lithuania</p>; <p>Titelkartusche geschmückt mit 1 Putte unten rechts. - Erklärungskartusche geschmückt mit Kreuz u. 1 Putte links oben . - bildl. allegor. Darstell. u. Spruch des heil. Gregor links unten. - Band mit Bibelzitaten geschmückt mit 2 Putten oben Mitte. - bildl. Darstell. oben Mitte rechts. - mit 1 Nebenkt. oben rechts:Appendix MonasteriorumOrd. S. Bened. quae extant in Polonia et Lithuania</p>","","","Holy Roman Empire; Maps","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"86QG4GBP","book","1732","","Germania Benedictina qvae in illa sunt Monasteria Ord. S. Benedicti monstrans","","","","","","","1732","2019-02-13 17:27:27","2020-01-28 13:51:27","","","1 Kt., Kupferst","","","","","","","","","","Homannianus Heredes","Noribergae","","","","","","","","","<p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Titelkartusche geschmückt mit 1 Putte unten rechts. - Erklärungskartusche geschmückt mit Kreuz u. 1 Putte links oben . - Bildl. allegor. Darstell. u. Spruch des heil. Gregor links unten. - Band mit Bibelzitaten geschmückt mit 2 Putten oben Mitte. - Bildl. Darstell. oben Mitte rechts. - Mit 1 Nebenkt. oben rechts: Appendix Monasteriorum Ord. S. Bened. quae extant in Polonia et Lithuania</p>; <p>Titelkartusche geschmückt mit 1 Putte unten rechts. - Erklärungskartusche geschmückt mit Kreuz u. 1 Putte links oben . - Bildl. allegor. Darstell. u. Spruch des heil. Gregor links unten. - Band mit Bibelzitaten geschmückt mit 2 Putten oben Mitte. - Bildl. Darstell. oben Mitte rechts. - Mit 1 Nebenkt. oben rechts: Appendix Monasteriorum Ord. S. Bened. quae extant in Polonia et Lithuania</p>","","","Holy Roman Empire; Maps","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CURCUI67","book","1732","","Imperium Romano-Germanicum in suos Circulos Divisum Geographice exhibitum et in Usum Scholarum ad mentem Ioh. Hübneri Collegii Iohannei Hamburgi Rectoris Excellentissimi destinatum ; Cum Privilegio Sac. Cæs. Maiest.","","","","","","","1732","2019-02-13 17:27:27","2020-01-28 13:51:27","","","1 Kt., Kupferst","","","","","","","","","","Homannianos Heredes","Norimbergæ","","","","","","","","","<p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Titelkartusche geschmü. mit allegor. Darstellungen, 1 Bildnis u. Sinnspruch oben links. - Privileg in Titelkartusche. - Hrsg. oben über Kartenrahmen. - Maßstab rechts oben. - Erläuterungskartusche geschmü. mit 1 Wappen u. 1 Putten links unten</p>; <p>Titelkartusche geschmü. mit allegor. Darstellungen, 1 Bildnis u. Sinnspruch oben links. - Privileg in Titelkartusche. - Hrsg. oben über Kartenrahmen. - Maßstab rechts oben. - Erläuterungskartusche geschmü. mit 1 Wappen u. 1 Putten links unten</p>","","","Holy Roman Empire; Maps","","Homann, Johann Baptist; Hübner, Johannes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HRKCCWG4","bookSection","1732","Homanno, Iohann Baptista; Hübneri, Iohann","Imperium Romano-Germanicum In Suos Circulos Divisum : Cum Privilegio Sac. Cæs. Majest.","","","","","","","1732","2019-02-13 17:27:17","2020-01-28 13:51:27","","12","","","","","","","","","","","","Norimbergæ//Nürnberg","","","","","","","","","<p>Digitalisierungsvorlage: Primärausgabe</p>; <p>Digitalisierungsvorlage: Primärausgabe</p>; <p>Es handelt sich um: Hübner, Johann &lt;der Ältere&gt;</p>; <p>Es handelt sich um: Hübner, Johann &lt;der Ältere&gt;</p>; <p>Ibero-Amerikanisches Institut Berlin</p>; <p>Ibero-Amerikanisches Institut Berlin</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Maßstab in graph. Form (Milliaria Germanica communia, Milliaria Germanica magna)</p>; <p>Maßstab in graph. Form (Milliaria Germanica communia, Milliaria Germanica magna)</p>; <p>Titelkartusche oben links, Erl.- Kartusche unten links</p>; <p>Titelkartusche oben links, Erl.- Kartusche unten links</p>","","","Holy Roman Empire; Maps","","Homanno, Iohann Baptista; Hübneri, Iohann","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EY3GD2PM","book","1730","","Carte Generale de Toutes Les Costes Du Monde Et Les Pays Nouvellement Decouvert : Dressé sur les Relations les plus Nouvelles, Et Principalement sur la Carte que Monsieur N. Witsen a donnée au Public ; Avec Privilege de nos Seigneurs les Etats","","","","","","","1730","2019-02-13 17:27:30","2019-02-13 17:29:33","","","1 Kt. auf 2 Bl","","","","","","","","","","Iean Cóvens et Corneille Mortier","Amsterdam","","","","","","","","","<p>Digitalisierungsvorlage: Primärausgabe</p>; <p>Digitalisierungsvorlage: Primärausgabe</p>; <p>Ibero-Amerikanisches Institut Berlin</p>; <p>Ibero-Amerikanisches Institut Berlin</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>IMD-Felder maschinell generiert</p>; <p>Nebent.: Carte Generale Des Costes De L&apos;Amerique Sur L&apos;Ocean et les Pays Nouvellement decouvert</p>; <p>Nebent.: Carte Generale Des Costes De L&apos;Amerique Sur L&apos;Ocean et les Pays Nouvellement decouvert</p>; <p>Nebent.: Carte Generale Des Costes De L&apos;Amerique Sur L&apos;Ocean et les Pays Nouvellement decouvert</p>; <p>Nebent.: Carte Generale Des Costes De L&apos;Amerique Sur L&apos;Ocean et les Pays Nouvellement decouvert</p>; <p>Titel oben links</p>; <p>Titel oben links</p>; <p>Titel oben links</p>; <p>Titel oben links</p>","","","","","Witsen, Nicolaas; Ruyter, Baltasar; Mortier, Corneille; Cóvens, Iean","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
